"","CAND_ID","CMTE_ID","LINKAGE_ID"
"2663","H2IN09191","C00778753",240734
"2664","H2IN09209","C00781344",241045
"2665","H2IN09217","C00785329",241586
"2666","H2IN09225","C00789669",241929
"2667","H2IN09233","C00795880",242564
"2668","H2IN09258","C00801662",243201
"2669","H2IN09266","C00803023",243383
"2670","H2IN09282","C00803809",243452
"2671","H2IN90019","C00762542",238052
"2672","H2KS01079","C00818716",245272
"2673","H2KS02143","C00783712",241400
"2674","H2KS02150","C00802835",243353
"2675","H2KS02168","C00805077",243614
"2676","H2KS03166","C00799403",242974
"2677","H2KS03174","C00815555",244947
"2678","H2KS04149","C00818369",245457
"2679","H2KY01077","C00783050",241285
"2680","H2KY01085","C00787754",241802
"2681","H2KY02125","C00770057",239849
"2682","H2KY02141","C00783985",241401
"2683","H2KY02158","C00800052",243051
"2684","H2KY02166","C00803379",243403
"2685","H2KY03172","C00783704",241375
"2686","H2KY03180","C00788646",241869
"2687","H2KY03206","C00791392",242102
"2688","H2KY03214","C00794982",242456
"2689","H2KY03222","C00799932",244190
"2690","H2KY03230","C00804641",243565
"2691","H2KY03248","C00807008",243858
"2692","H2KY04121","C00509729",235315
"2693","H2KY04196","C00769596",239914
"2694","H2KY04204","C00801001",243154
"2695","H2KY04212","C00798066",242800
"2696","H2KY04220","C00799015",242921
"2697","H2KY04238","C00799676",242993
"2698","H2KY04246","C00809335",244104
"2699","H2KY05151","C00780452",240933
"2700","H2KY05169","C00799759",243014
"2701","H2KY05177","C00803460",243453
"2702","H2KY05185","C00811497",244432
"2703","H2KY06175","C00772798",240168
"2704","H2KY06191","C00797662",242729
"2705","H2KY06209","C00798090",242801
"2706","H2KY06217","C00818526",245797
"2707","H2LA01109","C00820779",245472
"2708","H2LA02131","C00763235",239462
"2709","H2LA02131","C00763235",238632
"2710","H2LA02149","C00763649",240711
"2711","H2LA02149","C00763649",239047
"2712","H2LA02156","C00765347",238579
"2713","H2LA02164","C00766758",239356
"2714","H2LA02172","C00766865",239374
"2715","H2LA02180","C00767087",239402
"2716","H2LA02198","C00767145",239411
"2717","H2LA02206","C00766733",239421
"2718","H2LA02230","C00771683",240050
"2719","H2LA02248","C00768192",239526
"2720","H2LA02271","C00770024",239833
"2721","H2LA02289","C00772053",241556
"2722","H2LA02297","C00821413",245506
"2723","H2LA03089","C00781260",241036
"2724","H2LA03105","C00819961",245391
"2725","H2LA03113","C00820365",245441
"2726","H2LA03121","C00822031",245553
"2727","H2LA04103","C00445734",234984
"2728","H2LA05126","C00766428",239320
"2729","H2LA05126","C00766428",242720
"2730","H2LA05134","C00766592",239331
"2731","H2LA05142","C00766576",239422
"2732","H2LA05191","C00768150",239527
"2733","H2LA05241","C00768804",239615
"2734","H2LA05274","C00822395",245572
"2735","H2LA06041","C00821785",245529
"2736","H2LA06058","C00822981",245604
"2737","H2MA01228","C00810093",244213
"2738","H2MA02077","C00770735",239968
"2739","H2MA02085","C00774240",240249
"2740","H2MA02093","C00778530",240708
"2741","H2MA03141","C00796573",242633
"2742","H2MA03158","C00796961",242652
"2743","H2MA04115","C00791517",242137
"2744","H2MA04123","C00822668",245587
"2745","H2MA05153","C00815027",244863
"2746","H2MA06086","C00800672",243136
"2747","H2MA06094","C00816181",244978
"2748","H2MA07100","C00790121",244489
"2749","H2MA07100","C00790121",241971
"2750","H2MA08074","C00764563",237967
"2751","H2MA08082","C00806851",243859
"2752","H2MA09072","C00366948",234862
"2753","H2MA09221","C00764084",238161
"2754","H2MA09239","C00771709",240898
"2755","H2MA09247","C00791400",242104
"2756","H2MA09254","C00816603",245017
"2757","H2MD01220","C00767657",239443
"2758","H2MD01238","C00774612",240288
"2759","H2MD02160","C00376673",234829
"2760","H2MD02301","C00772582",240151
"2761","H2MD02319","C00783753",241389
"2762","H2MD02327","C00800722",243192
"2763","H2MD02335","C00801977",243221
"2764","H2MD02343","C00805762",243709
"2765","H2MD02350","C00812776",244586
"2766","H2MD02368","C00812891",244616
"2767","H2MD02376","C00816041",244956
"2768","H2MD03176","C00770289",239901
"2769","H2MD03184","C00771162",239997
"2770","H2MD03192","C00788513",241852
"2771","H2MD03200","C00802421",243274
"2772","H2MD03218","C00805382",243673
"2773","H2MD03226","C00810903",244354
"2774","H2MD03234","C00809103",244105
"2775","H2MD04307","C00781930",241130
"2776","H2MD04315","C00792283",242208
"2777","H2MD04323","C00792382",242209
"2778","H2MD04331","C00793653",242317
"2779","H2MD04349","C00793752",242325
"2780","H2MD04356","C00801290",243202
"2781","H2MD04364","C00810143",244226
"2782","H2MD04372","C00811562",244452
"2783","H2MD05155","C00140715",234817
"2784","H2MD05155","C00513002",235442
"2785","H2MD05528","C00765388",238062
"2786","H2MD05536","C00765412",238063
"2787","H2MD05544","C00795302",242565
"2788","H2MD05551","C00802256",243264
"2789","H2MD05569","C00820563",245458
"2790","H2MD05585","C00814657",245497
"2791","H2MD06138","C00792911",243331
"2792","H2MD06187","C00507012",241412
"2793","H2MD06260","C00771204",240123
"2794","H2MD06278","C00772418",240144
"2795","H2MD06294","C00791178",242074
"2796","H2MD06302","C00790493",242090
"2797","H2MD06328","C00812933",244622
"2798","H2MD07094","C00784363",241461
"2799","H2MD08126","C00487207",235182
"2800","H2MD08183","C00784249",241446
"2801","H2MD08191","C00797159",242676
"2802","H2MD08209","C00802330",243275
"2803","H2MD08217","C00804922",243638
"2804","H2ME01131","C00788299",241859
"2805","H2ME01149","C00801092",243155
"2806","H2ME01156","C00805291",243692
"2807","H2ME02162","C00772178",240096
"2808","H2ME02188","C00780734",240962
"2809","H2ME02196","C00784819",241504
"2810","H2ME02204","C00795294",242501
"2811","H2ME02212","C00794305",242378
"2812","H2ME02220","C00794990",242457
"2813","H2ME02238","C00795427",242502
"2814","H2MI01142","C00787101",241753
"2815","H2MI01159","C00820688",245781
"2816","H2MI02157","C00804757",243615
"2817","H2MI02165","C00804955",243616
"2818","H2MI03163","C00773069",240328
"2819","H2MI03171","C00773069",240496
"2820","H2MI03189","C00777656",240605
"2821","H2MI03197","C00793166",242280
"2822","H2MI03205","C00805531",243710
"2823","H2MI04260","C00801118",243166
"2824","H2MI04278","C00807800",243952
"2825","H2MI04286","C00823427",245648
"2826","H2MI05119","C00499947",235546
"2827","H2MI05168","C00781070",241012
"2828","H2MI05176","C00806901",243873
"2829","H2MI06109","C00775189",240329
"2830","H2MI06117","C00775411",240347
"2831","H2MI06125","C00773739",240497
"2832","H2MI06133","C00786780",241818
"2833","H2MI06141","C00790485",241983
"2834","H2MI06158","C00806927",243860
"2835","H2MI06166","C00812859",244835
"2836","H2MI07115","C00787598",241785
"2837","H2MI07123","C00798686",245701
"2838","H2MI07123","C00793976",242430
"2839","H2MI07131","C00812560",244567
"2840","H2MI08154","C00757633",239009
"2841","H2MI08162","C00788489",241860
"2842","H2MI08170","C00790253",241984
"2843","H2MI08196","C00810770",244302
"2844","H2MI08204","C00813287",244663
"2845","H2MI09152","C00799619",242994
"2846","H2MI10127","C00793943",242346
"2847","H2MI10135","C00800920",243177
"2848","H2MI10143","C00801563",243193
"2849","H2MI10150","C00803502",243433
"2850","H2MI10150","C00798694",245702
"2851","H2MI10168","C00807024",243874
"2852","H2MI10176","C00807727",243953
"2853","H2MI10184","C00809954",244197
"2854","H2MI11133","C00656033",235948
"2855","H2MI11232","C00788588",241861
"2856","H2MI11240","C00792754",242239
"2857","H2MI11257","C00804278",243538
"2858","H2MI11265","C00813402",244677
"2859","H2MI12164","C00802462",243292
"2860","H2MI12172","C00806125",243789
"2861","H2MI12180","C00805366",243693
"2862","H2MI12198","C00812644",244568
"2863","H2MI12206","C00812784",244664
"2864","H2MI13196","C00798033",242789
"2865","H2MI13204","C00798132",242802
"2866","H2MI13212","C00799700",243015
"2867","H2MI13220","C00736926",243016
"2868","H2MI13238","C00801373",243178
"2869","H2MI13246","C00801761",243203
"2870","H2MI13253","C00803007",243405
"2871","H2MI13261","C00804500",243583
"2872","H2MI13261","C00667105",243489
"2873","H2MI13279","C00669598",243566
"2874","H2MI13287","C00807438",243939
"2875","H2MI13295","C00805424",243711
"2876","H2MI13303","C00805457",243694
"2877","H2MI13311","C00806844",243861
"2878","H2MI13329","C00807107",243875
"2879","H2MI13337","C00808642",244054
"2880","H2MI13345","C00809855",244198
"2881","H2MI13352","C00809277",244106
"2882","H2MI13360","C00813048",244634
"2883","H2MI13378","C00814319",244785
"2884","H2MI13386","C00821165",245498
"2885","H2MI13394","C00817387",245079
"2886","H2MI14111","C00552588",235406
"2887","H2MI17023","C00156612",234813
"2888","H2MI43011","C00765339",238578
"2889","H2MI64017","C00662858",236394
"2890","H2MI64017","C00696252",237224
"2891","H2MI87018","C00791905",242163
"2892","H2MN01165","C00806638",243833
"2893","H2MN01173","C00807255",243883
"2894","H2MN01181","C00807651",243946
"2895","H2MN01199","C00807693",243973
"2896","H2MN01207","C00807701",243954
"2897","H2MN01223","C00807743",243956
"2898","H2MN01231","C00808006",243993
"2899","H2MN01249","C00808329",244010
"2900","H2MN01256","C00809368",244137
"2901","H2MN01264","C00809400",244163
"2902","H2MN01280","C00809897",244199
"2903","H2MN01298","C00810333",244253
"2904","H2MN01306","C00811018",244355
"2905","H2MN01322","C00808352",244965
"2906","H2MN01348","C00815191",244966
"2907","H2MN02130","C00523738",235317
"2908","H2MN03062","C00499137",235268
"2909","H2MN03096","C00764811",237629
"2910","H2MN03104","C00792002",242164
"2911","H2MN03104","C00775338",245725
"2912","H2MN03112","C00796110",242598
"2913","H2MN03120","C00798975",242922
"2914","H2MN04144","C00772368",240139
"2915","H2MN04144","C00772350",240138
"2916","H2MN04151","C00781997",241131
"2917","H2MN04169","C00790378",241985
"2918","H2MN04177","C00805432",243695
"2919","H2MN04185","C00820654",245541
"2920","H2MN05158","C00779033",240776
"2921","H2MN05166","C00784843",241526
"2922","H2MN05174","C00790915",242063
"2923","H2MN05190","C00806133",243806
"2924","H2MN05208","C00807974",243994
"2925","H2MN06214","C00795682",242551
"2926","H2MN07014","C00253187",234904
"2927","H2MN07105","C00772830",240170
"2928","H2MN07113","C00767137",240409
"2929","H2MN07121","C00783605",241364
"2930","H2MN07139","C00784454",241462
"2931","H2MN07147","C00805804",243730
"2932","H2MN07162","C00817437",245080
"2933","H2MN08111","C00499053",235266
"2934","H2MN08145","C00794107",242347
"2935","H2MN08152","C00810416",244265
"2936","H2MO01161","C00765693",239268
"2937","H2MO01179","C00786475",241702
"2938","H2MO01187","C00794933",242444
"2939","H2MO01195","C00795203",242485
"2940","H2MO01203","C00800300",243062
"2941","H2MO01211","C00806471",243834
"2942","H2MO01229","C00810838",244303
"2943","H2MO02102","C00495846",235496
"2944","H2MO02169","C00768895",239868
"2945","H2MO02177","C00769869",240250
"2946","H2MO02185","C00780650",240963
"2947","H2MO02193","C00784074",241420
"2948","H2MO02201","C00785923",241641
"2949","H2MO02219","C00799254",242975
"2950","H2MO02227","C00806794",243957
"2951","H2MO03142","C00769158",239656
"2952","H2MO03159","C00789685",241930
"2953","H2MO03167","C00806190",243790
"2954","H2MO03175","C00809624",244185
"2955","H2MO03183","C00813626",244706
"2956","H2MO04124","C00780031",240899
"2957","H2MO04132","C00782433",241201
"2958","H2MO04140","C00783464",241338
"2959","H2MO04157","C00783928",241402
"2960","H2MO04165","C00783852",241421
"2961","H2MO04173","C00786889",241765
"2962","H2MO04181","C00792317",242210
"2963","H2MO04199","C00792473",242215
"2964","H2MO04207","C00792598",242240
"2965","H2MO04215","C00794156",242365
"2966","H2MO04223","C00798876",242902
"2967","H2MO04231","C00806711",243845
"2968","H2MO05378","C00817064",245064
"2969","H2MO06236","C00796474",242615
"2970","H2MO06236","C00799320",242951
"2971","H2MO06269","C00811869",245542
"2972","H2MO07119","C00780189",240900
"2973","H2MO07127","C00786855",241743
"2974","H2MO07135","C00788273",241839
"2975","H2MO07143","C00788414",241862
"2976","H2MO07150","C00790345",242002
"2977","H2MO07168","C00790634",242015
"2978","H2MO07176","C00800078",243052
"2979","H2MO07184","C00805838",243807
"2980","H2MO07192","C00810317",244244
"2981","H2MO07200","C00812339",244547
"2982","H2MO08083","C00772095",240097
"2983","H2MO08091","C00810861",244334
"2984","H2MS01130","C00775452",240348
"2985","H2MS01148","C00808105",244107
"2986","H2MS02161","C00792531",242226
"2987","H2MS02203","C00781468",245219
"2988","H2MS03136","C00783639",241365
"2989","H2MS03144","C00786699",241732
"2990","H2MS03151","C00808519",244033
"2991","H2MS04233","C00768028",239489
"2992","H2MS04241","C00769620",239768
"2993","H2MS04258","C00776393",240425
"2994","H2MS04266","C00779124",240785
"2995","H2MS04274","C00788794",241877
"2996","H2MS04282","C00788265",241893
"2997","H2MS04290","C00791095",242064
"2998","H2MS04308","C00792689",242242
"2999","H2MS04316","C00793141",242288
"3000","H2MS04324","C00810747",244304
"3001","H2MS04332","C00786491",245094
"3002","H2MT00112","C00792051",242186
"3003","H2MT01060","C00506865",235262
"3004","H2MT01094","C00714295",241490
"3005","H2MT01102","C00791939",242176
"3006","H2MT01110","C00794511",242923
"3007","H2MT01128","C00803619",243434
"3008","H2MT01136","C00812768",244587
"3009","H2MT02068","C00779694",240850
"3010","H2MT02076","C00783084",241310
"3011","H2MT02084","C00783381",241311
"3012","H2MT02092","C00783696",241376
"3013","H2MT02100","C00721019",241463
"3014","H2MT02118","C00792440",242216
"3015","H2MT02134","C00795054",242458
"3016","H2MT02142","C00802777",243332
"3017","H2MT02159","C00804344",243539
"3018","H2MT02167","C00809491",244138
"3019","H2MT02175","C00810630",244281
"3020","H2NC01081","C00305052",238106
"3021","H2NC01214","C00737684",238831
"3022","H2NC01222","C00768697",239594
"3023","H2NC01230","C00791384",242585
"3024","H2NC01248","C00809772",244191
"3025","H2NC01255","C00808675",244273
"3026","H2NC02188","C00793513",244588
"3027","H2NC02220","C00790055",241958
"3028","H2NC02238","C00696104",242459
"3029","H2NC02246","C00795500",242503
"3030","H2NC02253","C00795799",242552
"3031","H2NC02261","C00797233",242695
"3032","H2NC02279","C00795955",242580
"3033","H2NC02287","C00795211",242581
"3034","H2NC02295","C00796342",242599
"3035","H2NC02303","C00796268",242679
"3036","H2NC02311","C00797704",242730
"3037","H2NC03095","C00782565",241235
"3038","H2NC03103","C00784942",241545
"3039","H2NC03111","C00795898",242566
"3040","H2NC03129","C00795369",243386
"3041","H2NC03137","C00807388",243913
"3042","H2NC03152","C00807685",243958
"3043","H2NC03160","C00808394",244034
"3044","H2NC04101","C00772632",240152
"3045","H2NC04119","C00780445",240923
"3046","H2NC04127","C00782870",241269
"3047","H2NC04135","C00792101",242177
"3048","H2NC04143","C00793372",242296
"3049","H2NC04150","C00794560",242431
"3050","H2NC04168","C00794610",242415
"3051","H2NC04176","C00795351",242486
"3052","H2NC04184","C00796136",242586
"3053","H2NC04192","C00797506",242696
"3054","H2NC04200","C00797563",242711
"3055","H2NC05157","C00766162",239301
"3056","H2NC05165","C00770115",240434
"3057","H2NC06080","C00788257",241845
"3058","H2NC06098","C00793380",242326
"3059","H2NC06106","C00769463",242379
"3060","H2NC06114","C00794727",242445
"3061","H2NC06122","C00794909",242446
"3062","H2NC06130","C00799536",243017
"3063","H2NC06155","C00810408",244255
"3064","H2NC06163","C00788174",244901
"3065","H2NC06171","C00822015",245543
"3066","H2NC07096","C00501643",235226
"3067","H2NC07104","C00769257",239686
"3068","H2NC07120","C00774026",240235
"3069","H2NC07138","C00777748",240606
"3070","H2NC07146","C00783480",241422
"3071","H2NC07153","C00788505",241853
"3072","H2NC07161","C00794495",242401
"3073","H2NC07179","C00795237",242479
"3074","H2NC07187","C00795724",242567
"3075","H2NC07195","C00800946",243156
"3076","H2NC07203","C00798553",242866
"3077","H2NC08177","C00504431",234964
"3078","H2NC08185","C00548818",235190
"3079","H2NC08185","C00504522",235203
"3080","H2NC08227","C00778340",240735
"3081","H2NC08235","C00789792",241942
"3082","H2NC09134","C00514513",235193
"3083","H2NC09175","C00776617",240466
"3084","H2NC09183","C00781575",241091
"3085","H2NC09191","C00788471",241854
"3086","H2NC09209","C00814400",244821
"3087","H2NC09217","C00814301",244786
"3088","H2NC10116","C00774729",240331
"3089","H2NC10124","C00807594",243947
"3090","H2NC10124","C00807818",243974
"3091","H2NC10132","C00807016",244902
"3092","H2NC11080","C00503094",238205
"3093","H2NC11148","C00770578",239938
"3094","H2NC11155","C00771360",240031
"3095","H2NC11163","C00776104",240396
"3096","H2NC11171","C00776252",240427
"3097","H2NC11189","C00776567",240447
"3098","H2NC11197","C00777169",240535
"3099","H2NC11205","C00779405",240801
"3100","H2NC11221","C00782540",241228
"3101","H2NC11239","C00784561",241474
"3102","H2NC11247","C00785543",241615
"3103","H2NC11254","C00786277",241681
"3104","H2NC11262","C00788778",241878
"3105","H2NC12187","C00793430",242308
"3106","H2NC12203","C00769166",239657
"3107","H2NC12211","C00776922",240499
"3108","H2NC12229","C00777565",240595
"3109","H2NC12237","C00777425",240568
"3110","H2NC12252","C00798140",242812
"3111","H2NC12278","C00810598",244903
"3112","H2NC13110","C00499236",235202
