"","FEC_index","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ID","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","Last_Name_FEC","CAND_PTY_AFFILIATION_processed"
"2052","2052","MALONEY, SEAN PATRICK","DEM","H2NY22139","NY","17","MALONEY","DEM"
"2053","2053","LOWEY, NITA M","DEM","H8NY20056","NY","17","LOWEY","DEM"
"2054","2054","MCARDLE SCHULMAN, MAUREEN B MRS","REP","H0NY17315","NY","17","MCARDLE","GOP"
"2055","2055","SCHREPEL, JACK","REP","H2NY17154","NY","17","SCHREPEL","GOP"
"2056","2056","LAWLER, MICHAEL VINCENT","REP","H2NY17162","NY","17","LAWLER","GOP"
"2057","2057","FALCIGLIA, CHARLES J.","REP","H2NY17188","NY","17","FALCIGLIA","GOP"
"2058","2058","EISEN, JOSH","IND","H0NY17208","NY","17","EISEN","IND"
"2059","2059","PARIETTI, MIKE I.","SAM","H0NY17349","NY","17","PARIETTI","SAM"
"2060","2060","MILLS, AISHA","DEM","H2NY18111","NY","18","MILLS","DEM"
"2061","2061","MCCLINTON, SAKIMA","DEM","H6NY18161","NY","18","MCCLINTON","DEM"
"2062","2062","RYAN, PATRICK","DEM","H8NY19223","NY","18","RYAN","DEM"
"2063","2063","FARLEY, CHELE CHIAVACCI","REP","H0NY18172","NY","18","FARLEY","GOP"
"2064","2064","SCHMITT, COLIN J","REP","H2NY18087","NY","18","SCHMITT","GOP"
"2065","2065","CASTRICONE, DAN","REP","H6NY18179","NY","18","CASTRICONE","GOP"
"2066","2066","SMITH, SCOTT A","UNK","H4NY18109","NY","18","SMITH","UNK"
"2067","2067","CHENEY, JAMIE","DEM","H2NY19135","NY","19","CHENEY","DEM"
"2068","2068","DELGADO, ANTONIO","DEM","H8NY19181","NY","19","DELGADO","DEM"
"2069","2069","RILEY, JOSH","DEM","H8NY22177","NY","19","RILEY","DEM"
"2070","2070","HAWATMEH, OLA","REP","H0NY19188","NY","19","HAWATMEH","GOP"
"2071","2071","VAN DE WATER, KYLE","REP","H0NY19204","NY","19","VAN","GOP"
"2072","2072","MOLINARO, MARCUS J.","REP","H2NY19127","NY","19","MOLINARO","GOP"
"2073","2073","HEANEY, ANDREW","REP","H6NY19193","NY","19","HEANEY","GOP"
"2074","2074","BISHOP, BOB","REP","H6NY19227","NY","19","BISHOP","GOP"
"2075","2075","MURPHY, SCOTT M","DEM","H0NY20079","NY","20","MURPHY","DEM"
"2076","2076","CHAIRES, JUSTIN RAPHAEL MR","DEM","H2NY20117","NY","20","CHAIRES","DEM"
"2077","2077","RAR, ROSTISLAV","DEM","H2NY20125","NY","20","RAR","DEM"
"2078","2078","FALLON-UNDERWOOD, JACK","DEM","H2NY20133","NY","20","FALLON-UNDERWOOD","DEM"
"2079","2079","FEINER, PAUL J","DEM","H8NY20080","NY","20","FEINER","DEM"
"2080","2080","TONKO, PAUL DAVID","DEM","H8NY21203","NY","20","TONKO","DEM"
"2081","2081","JOY, ELIZABETH L","REP","H0NY20111","NY","20","JOY","GOP"
"2082","2082","NELSON, PATRICK F","DEM","H2NY21115","NY","21","NELSON","DEM"
"2083","2083","WATSON, EZRA","DEM","H2NY21131","NY","21","WATSON","DEM"
"2084","2084","PUTORTI, MATTHEW","DEM","H2NY21149","NY","21","PUTORTI","DEM"
"2085","2085","FARRELL, BRIDIE","DEM","H2NY21156","NY","21","FARRELL","DEM"
"2086","2086","CASTELLI, MATT","DEM","H2NY21164","NY","21","CASTELLI","DEM"
"2087","2087","SHERRILL, KEITH","DEM","H2NY21172","NY","21","SHERRILL","DEM"
"2088","2088","KOONS, LONNY","REP","H2NY21123","NY","21","KOONS","GOP"
"2089","2089","STEFANIK, ELISE M.","REP","H4NY21079","NY","21","STEFANIK","GOP"
"2090","2090","CONOLE, FRANCIS","DEM","H0NY24063","NY","22","CONOLE","DEM"
"2091","2091","RIDLEY, MIKAYLA","DEM","H2NY22188","NY","22","RIDLEY","DEM"
"2092","2092","FAJANS-TURNER, VANESSA","DEM","H2NY22196","NY","22","FAJANS-TURNER","DEM"
"2093","2093","ROBERTS, SAM","DEM","H2NY22204","NY","22","ROBERTS","DEM"
"2094","2094","KLEE HOOD, SARAH","DEM","H2NY24150","NY","22","KLEE","DEM"
"2095","2095","BRINDISI, ANTHONY","DEM","H8NY22151","NY","22","BRINDISI","DEM"
"2096","2096","WILLIAMS, BRANDON MCDONALD","REP","H2NY22212","NY","22","WILLIAMS","GOP"
"2097","2097","SIGLER, MICHAEL J.","REP","H2NY22220","NY","22","SIGLER","GOP"
"2098","2098","WELLS, STEVEN M","REP","H2NY22238","NY","22","WELLS","GOP"
"2099","2099","NOREN, SCOTT A","DEM","H0NY23123","NY","23","NOREN","DEM"
"2100","2100","DELLA PIA, MAX","DEM","H8NY23175","NY","23","DELLA","DEM"
"2101","2101","MITRANO, TRACY","DEM","H8NY23183","NY","23","MITRANO","DEM"
"2102","2102","JACOBS, CHRISTOPHER L.","REP","H0NY27090","NY","23","JACOBS","GOP"
"2103","2103","SEMPOLINSKI, JOSEPH","REP","H2NY23137","NY","23","SEMPOLINSKI","GOP"
"2104","2104","MOON, RICHARD","REP","H2NY23145","NY","23","MOON","GOP"
"2105","2105","CENEDELLA, MARC CHRISTIAN","REP","H2NY23194","NY","23","CENEDELLA","GOP"
"2106","2106","PALADINO, CARL PASQUALE","REP","H2NY23202","NY","23","PALADINO","GOP"
"2107","2107","LANGWORTHY, NICK","REP","H2NY23228","NY","23","LANGWORTHY","GOP"
"2108","2108","HOLDEN, STEVEN WESLEY SR.","DEM","H2NY24127","NY","24","HOLDEN","DEM"
"2109","2109","MAJOK, CHOL-AWAN A","DEM","H2NY24168","NY","24","MAJOK","DEM"
"2110","2110","BALTER, DANA","DEM","H8NY24090","NY","24","BALTER","DEM"
"2111","2111","MCCARTHY, ANDREW KYLE","REP","H2NY00085","NY","24","MCCARTHY","GOP"
"2112","2112","FRATTO, MARIO","REP","H2NY23152","NY","24","FRATTO","GOP"
"2113","2113","MURTARI, JOHN","REP","H2NY24135","NY","24","MURTARI","GOP"
"2114","2114","KO, TIM","REP","H2NY24143","NY","24","KO","GOP"
"2115","2115","RAYBURN, FLOYD MR.","REP","H2NY24184","NY","24","RAYBURN","GOP"
"2116","2116","TENNEY, CLAUDIA","REP","H4NY22051","NY","24","TENNEY","GOP"
"2117","2117","KATKO, JOHN M","REP","H4NY24073","NY","24","KATKO","GOP"
"2118","2118","MORELLE, JOSEPH D","DEM","H8NY25105","NY","25","MORELLE","DEM"
"2119","2119","WILT, ROBIN","DEM","H8NY25113","NY","25","WILT","DEM"
"2120","2120","SINGLETARY, LA'RON DESMOND","REP","H2NY25082","NY","25","SINGLETARY","GOP"
"2121","2121","EGRIU, EMIN","DEM","H0NY26068","NY","26","EGRIU","DEM"
"2122","2122","HIGGINS, BRIAN","DEM","H4NY27076","NY","26","HIGGINS","DEM"
"2123","2123","SAMS, STEVEN LYNN MR II","REP","H2NY26189","NY","26","SAMS","GOP"
"2124","2124","MCMURRAY, NATHAN","DEM","H8NY27176","NY","27","MCMURRAY","DEM"
"2125","2125","PARLATO, BETH","CRV","H0NY27108","NY","27","PARLATO","CRV"
"2126","2126","WHITMER, DUANE JAMES","LIB","H0NY27082","NY","27","WHITMER","LIB"
"2127","2127","MASSA, ERIC JJ","DEM","H6NY29168","NY","29","MASSA","DEM"
"2128","2128","LAFALCE, JOHN J","DEM","H6NY36015","NY","29","LAFALCE","DEM"
"2129","2129","SCHRODER, KATE","DEM","H0OH01099","OH","1","SCHRODER","DEM"
"2130","2130","LANDSMAN, GREG","DEM","H2OH01194","OH","1","LANDSMAN","DEM"
"2131","2131","KUNDRATA, FREDERICK LOUIS III","DEM","H2OH02093","OH","1","KUNDRATA","DEM"
"2132","2132","PUREVAL, AFTAB","DEM","H8OH01118","OH","1","PUREVAL","DEM"
"2133","2133","CENTERS, BRENT W","REP","H2OH01186","OH","1","CENTERS","GOP"
"2134","2134","CHABOT, STEVE","REP","H8OH01043","OH","1","CHABOT","GOP"
"2135","2135","KAHN, KEVIN","LIB","H0OH01115","OH","1","KAHN","LIB"
"2136","2136","CASTLE, JAIME","DEM","H0OH02139","OH","2","CASTLE","DEM"
"2137","2137","MEADOWS, SAMANTHA","DEM","H2OH02127","OH","2","MEADOWS","DEM"
"2138","2138","DARNOWSKY, ALAN","DEM","H2OH02135","OH","2","DARNOWSKY","DEM"
"2139","2139","TYSZKIEWICZ, MAREK","DEM","H4OH02156","OH","2","TYSZKIEWICZ","DEM"
"2140","2140","WENSTRUP, BRAD DR.","REP","H2OH02085","OH","2","WENSTRUP","GOP"
"2141","2141","BRINKMAN, THOMAS E","REP","H6OH02102","OH","2","BRINKMAN","GOP"
"2142","2142","HEIMLICH, PHILIP M MR.","REP","H8OH02058","OH","2","HEIMLICH","GOP"
"2143","2143","BEATTY, JOYCE","DEM","H2OH03125","OH","3","BEATTY","DEM"
"2144","2144","MEADE, MATTHEW ALLEN","DEM","H2OH03174","OH","3","MEADE","DEM"
"2145","2145","LONG, CHRIS","REP","H2OH03141","OH","3","LONG","GOP"
"2146","2146","VENNON, ERIC T","REP","H4OH03089","OH","3","VENNON","GOP"
"2147","2147","SITES, JEFFREY ALAN","DEM","H0OH04085","OH","4","SITES","DEM"
"2148","2148","WILSON, TAMIE","DEM","H2OH04156","OH","4","WILSON","DEM"
"2149","2149","WILSON, TAMARA","DEM","H2OH04164","OH","4","WILSON","DEM"
"2150","2150","JORDAN, JAMES D.","REP","H6OH04082","OH","4","JORDAN","GOP"
"2151","2151","SWARTZ, CRAIG STEPHEN","DEM","H2OH05062","OH","5","SWARTZ","DEM"
"2152","2152","HEBERLING, MARTIN MATHIAS MR. III","DEM","H2OH05070","OH","5","HEBERLING","DEM"
"2153","2153","LATTA, ROBERT EDWARD","REP","H8OH05036","OH","5","LATTA","GOP"
"2154","2154","LYRAS, LOUIS GEORGE","DEM","H8OH13154","OH","6","LYRAS","DEM"
"2155","2155","JOHNSON, BILL","REP","H0OH06189","OH","6","JOHNSON","GOP"
"2156","2156","MORGENSTERN, MICHAEL S.","REP","H2OH06110","OH","6","MORGENSTERN","GOP"
"2157","2157","HEALY-ABRAMS, JOYCE","DEM","H2OH07167","OH","7","HEALY-ABRAMS","DEM"
"2158","2158","RADER, TRISTAN","DEM","H2OH07233","OH","7","RADER","DEM"
"2159","2159","DIEMER, MATTHEW","DEM","H2OH16044","OH","7","DIEMER","DEM"
"2160","2160","GIBBS, ROBERT","REP","H0OH18077","OH","7","GIBBS","GOP"
"2161","2161","SHOEMAKER, MATTHEW","REP","H2OH07175","OH","7","SHOEMAKER","GOP"
"2162","2162","SABATUCCI, DANTE","REP","H2OH07209","OH","7","SABATUCCI","GOP"
"2163","2163","MILLER, MAX","REP","H2OH16051","OH","7","MILLER","GOP"
"2164","2164","AUSTRIA, STEVE C","REP","H8OH07065","OH","7","AUSTRIA","GOP"
"2165","2165","ENOCH, VANESSA","DEM","H8OH08097","OH","8","ENOCH","DEM"
"2166","2166","HEIMLICH, PHIL","REP","H2OH08082","OH","8","HEIMLICH","GOP"
"2167","2167","DAVIDSON, WARREN","REP","H6OH08315","OH","8","DAVIDSON","GOP"
"2168","2168","KAPTUR, MARCY","DEM","H2OH09031","OH","9","KAPTUR","DEM"
"2169","2169","MAJEWSKI, J R","REP","H2OH09155","OH","9","MAJEWSKI","GOP"
"2170","2170","GAVARONE, THERESA","REP","H2OH09171","OH","9","GAVARONE","GOP"
"2171","2171","RIEDEL, CRAIG","REP","H2OH09189","OH","9","RIEDEL","GOP"
"2172","2172","BADDAR, YOUSEFF MILAD","IND","H2OH05047","OH","9","BADDAR","IND"
"2173","2173","MOYER, ERIC","DEM","H0OH10132","OH","10","MOYER","DEM"
"2174","2174","STAPLETON, BAXTER","DEM","H2OH10252","OH","10","STAPLETON","DEM"
"2175","2175","ESRATI, DAVID","DEM","H8OH03098","OH","10","ESRATI","DEM"
"2176","2176","TURNER, MICHAEL R REP.","REP","H2OH03067","OH","10","TURNER","GOP"
"2177","2177","TURNER, NINA","DEM","H2OH11151","OH","11","TURNER","DEM"
"2178","2178","BROWN, M SHONTEL","DEM","H2OH11169","OH","11","BROWN","DEM"
"2179","2179","JOHNSON, JEFFREY DAVID","DEM","H2OH11177","OH","11","JOHNSON","DEM"
"2180","2180","BARNES, JOHN E JR","DEM","H2OH11185","OH","11","BARNES","DEM"
"2181","2181","SMITH, SHIRLEY A MS","DEM","H2OH11193","OH","11","SMITH","DEM"
"2182","2182","FLANNERY, BRYAN","DEM","H2OH11201","OH","11","FLANNERY","DEM"
"2183","2183","COREY, SETH","DEM","H2OH11243","OH","11","COREY","DEM"
"2184","2184","FUDGE, MARCIA L.","DEM","H8OH11141","OH","11","FUDGE","DEM"
"2185","2185","MANDEL, JOSHUA A","REP","H0OH11072","OH","11","MANDEL","GOP"
"2186","2186","GORE, LAVERNE","REP","H0OH11098","OH","11","GORE","GOP"
"2187","2187","SCHULZ, JONAH","REP","H0OH11106","OH","11","SCHULZ","GOP"
"2188","2188","WASHINGTON ROSS, FELICIA","REP","H2OH11292","OH","11","WASHINGTON","GOP"
"2189","2189","GOLDSTEIN, BEVERLY A.","REP","H6OH11160","OH","11","GOLDSTEIN","GOP"
"2190","2190","SHEARER, ALAINA","DEM","H0OH12179","OH","12","SHEARER","DEM"
"2191","2191","O'CONNOR, DANIEL JAY JR.","DEM","H2OH12118","OH","12","O'CONNOR","DEM"
"2192","2192","LAPE, BRANDON","REP","H0OH07146","OH","12","LAPE","GOP"
"2193","2193","TIBERI, PATRICK J.","REP","H0OH12062","OH","12","TIBERI","GOP"
"2194","2194","BALDERSON, WILLIAM TROY","REP","H8OH12180","OH","12","BALDERSON","GOP"
"2195","2195","STEWART, JOHN","LIB","H0OH12229","OH","12","STEWART","LIB"
"2196","2196","JONES, ERIC SCOTT","DEM","H2OH13215","OH","13","JONES","DEM"
"2197","2197","SYKES, EMILIA","DEM","H2OH13264","OH","13","SYKES","DEM"
"2198","2198","RYAN, TIMOTHY","DEM","H2OH17109","OH","13","RYAN","DEM"
"2199","2199","SANTOS, ROBERT","REP","H0OH13201","OH","13","SANTOS","GOP"
"2200","2200","SAYLOR, RYAN","REP","H2OH07225","OH","13","SAYLOR","GOP"
"2201","2201","GILBERT, MADISON GESIOTTO","REP","H2OH09163","OH","13","GILBERT","GOP"
"2202","2202","HAWKINS, SHAY","REP","H2OH13231","OH","13","HAWKINS","GOP"
"2203","2203","GADDIS, CHARLIE","REP","H2OH13249","OH","13","GADDIS","GOP"
"2204","2204","WHEELER, GREGORY","REP","H2OH13256","OH","13","WHEELER","GOP"
"2205","2205","FOLGER PORTER, JANET L","REP","H2OH13272","OH","13","FOLGER","GOP"
"2206","2206","SCHULZ, JONAH","REP","H2OH16069","OH","13","SCHULZ","GOP"
"2207","2207","DEPIZZO, CHRIS","REP","H8OH13147","OH","13","DEPIZZO","GOP"
"2208","2208","HAGAN, CHRISTINA","REP","H8OH16108","OH","13","HAGAN","GOP"
"2209","2209","MUERI, HILLARY O'CONNOR","DEM","H0OH14084","OH","14","MUERI","DEM"
"2210","2210","KILBOY, MATTHEW","DEM","H2OH13223","OH","14","KILBOY","DEM"
"2211","2211","KELLEY, BRENDEN P.","DEM","H2OH14098","OH","14","KELLEY","DEM"
"2212","2212","JOYCE, DAVID P","REP","H2OH14064","OH","14","JOYCE","GOP"
"2213","2213","AWTREY, PATRICK EUGENE MR.","REP","H2OH14106","OH","14","AWTREY","GOP"
"2214","2214","STINZIANO, MICHAEL","DEM","H2OH15194","OH","15","STINZIANO","DEM"
"2215","2215","RUSSO, ALLISON","DEM","H2OH15210","OH","15","RUSSO","DEM"
"2216","2216","BETTS, GREG","DEM","H2OH15244","OH","15","BETTS","DEM"
"2217","2217","JOSEPHSON, GARY","DEM","H2OH15277","OH","15","JOSEPHSON","DEM"
"2218","2218","HOOD, RONALD E","REP","H0OH18101","OH","15","HOOD","GOP"
"2219","2219","PRYCE, DEBORAH D.","REP","H2OH15046","OH","15","PRYCE","GOP"
"2220","2220","PETERSON, BOB","REP","H2OH15129","OH","15","PETERSON","GOP"
"2221","2221","STEWART, BRIAN","REP","H2OH15137","OH","15","STEWART","GOP"
"2222","2222","LARE, JEFF","REP","H2OH15145","OH","15","LARE","GOP"
"2223","2223","KUNZE, STEPHANIE L.","REP","H2OH15152","OH","15","KUNZE","GOP"
"2224","2224","EDMONDS, RUTH","REP","H2OH15160","OH","15","EDMONDS","GOP"
"2225","2225","TARAZI, OMAR","REP","H2OH15186","OH","15","TARAZI","GOP"
"2226","2226","HWANG, THOMAS","REP","H2OH15202","OH","15","HWANG","GOP"
"2227","2227","CAREY, MIKE","REP","H2OH15228","OH","15","CAREY","GOP"
"2228","2228","COOPERRIDER, THAD CHALMERS","REP","H2OH15236","OH","15","COOPERRIDER","GOP"
"2229","2229","STIVERS, STEVE MR.","REP","H8OH15076","OH","15","STIVERS","GOP"
"2230","2230","GODFREY, AARON PAUL","DEM","H8OH16090","OH","16","GODFREY","DEM"
"2231","2231","RENACCI, JAMES B.","REP","H0OH16097","OH","16","RENACCI","GOP"
"2232","2232","SCHURING, KIRK","REP","H8OH16066","OH","16","SCHURING","GOP"
"2233","2233","GONZALEZ, ANTHONY E","REP","H8OH16124","OH","16","GONZALEZ","GOP"
"2234","2234","SWOBODA, JOHN PATRICK","DEM","H2OK01168","OK","1","SWOBODA","DEM"
"2235","2235","MARTIN, ADAM","DEM","H2OK01176","OK","1","MARTIN","DEM"
"2236","2236","BRIDENSTINE, JAMES FREDERICK","REP","H2OK01143","OK","1","BRIDENSTINE","GOP"
"2237","2237","HERN, KEVIN","REP","H8OK01157","OK","1","HERN","GOP"
"2238","2238","ROGERS, EVELYN L (LOUISE)","IND","H6OK03165","OK","1","ROGERS","IND"
"2239","2239","LANIER, DANYELL","DEM","H0OK02210","OK","2","LANIER","DEM"
"2240","2240","ANDREWS, NAOMI","DEM","H2OK02307","OK","2","ANDREWS","DEM"
"2241","2241","BOREN, DAVID DANIEL","DEM","H4OK02089","OK","2","BOREN","DEM"
"2242","2242","MULLIN, MARKWAYNE MR.","REP","H2OK02083","OK","2","MULLIN","GOP"
"2243","2243","QUINN, MARTY L","REP","H2OK02182","OK","2","QUINN","GOP"
"2244","2244","SCHILLER, CHRIS","REP","H2OK02190","OK","2","SCHILLER","GOP"
"2245","2245","WYATT, ERICK","REP","H2OK02208","OK","2","WYATT","GOP"
"2246","2246","ROBERTS, DUSTIN","REP","H2OK02216","OK","2","ROBERTS","GOP"
"2247","2247","JOHN, BENNETT","REP","H2OK02224","OK","2","JOHN","GOP"
"2248","2248","TEEHEE, JOHNNY","REP","H2OK02232","OK","2","TEEHEE","GOP"
"2249","2249","FRIX, AVERY","REP","H2OK02257","OK","2","FRIX","GOP"
"2250","2250","GORDON, PAMELA SMITH","REP","H2OK02273","OK","2","GORDON","GOP"
"2251","2251","BARKER, GUY STUART","REP","H2OK02281","OK","2","BARKER","GOP"
"2252","2252","NOFIRE, JOHN WESLEY","REP","H2OK02299","OK","2","NOFIRE","GOP"
"2253","2253","BRECHEEN, JOSH","REP","H2OK02315","OK","2","BRECHEEN","GOP"
"2254","2254","DERBY, DAVID","REP","H2OK02323","OK","2","DERBY","GOP"
"2255","2255","JACKSON, JARRIN DALE","REP","H6OK02233","OK","2","JACKSON","GOP"
"2256","2256","ROBERTS, KEVIN SEAN","REP","H2OK03115","OK","3","ROBERTS","GOP"
"2257","2257","BURLESON, WILLIAM WADE","REP","H2OK03123","OK","3","BURLESON","GOP"
"2258","2258","LUCAS, FRANK D.","REP","H4OK06056","OK","3","LUCAS","GOP"
"2259","2259","BRANNON, MARY","DEM","H8OK04094","OK","4","BRANNON","DEM"
"2260","2260","COLE, TOM","REP","H2OK04055","OK","4","COLE","GOP"
"2261","2261","NUTTLE, MARC","REP","H2OK04113","OK","4","NUTTLE","GOP"
"2262","2262","TAYLOR, JAMES","REP","H6OK04114","OK","4","TAYLOR","GOP"
"2263","2263","HARRIS-TILL, JOSHUA","DEM","H2OK05169","OK","5","HARRIS-TILL","DEM"
"2264","2264","HORN, KENDRA","DEM","H8OK05109","OK","5","HORN","DEM"
"2265","2265","LANKFORD, JAMES PAUL MR.","REP","H0OK05114","OK","5","LANKFORD","GOP"
"2266","2266","BICE, STEPHANIE","REP","H0OK05205","OK","5","BICE","GOP"
"2267","2267","NEESE, TERRY","REP","H0OK05213","OK","5","NEESE","GOP"
"2268","2268","LANDON, SHELDON (SHELLI) ELIZABETH DR ","REP","H0OK05288","OK","5","LANDON","GOP"
"2269","2269","BANKS, SUBRINA","REP","H2OK05177","OK","5","BANKS","GOP"
"2270","2270","CALVEY, KEVIN","REP","H6OK05228","OK","5","CALVEY","GOP"
"2271","2271","BONAMICI, SUZANNE MS.","DEM","H2OR01133","OR","1","BONAMICI","DEM"
"2272","2272","PHILLIPS, G. SCOTT","DEM","H2OR01265","OR","1","PHILLIPS","DEM"
"2273","2273","HOLM, JOHN PAUL","DEM","H0OR02119","OR","2","HOLM","DEM"
"2274","2274","SPENSER, ALEX","DEM","H0OR02267","OR","2","SPENSER","DEM"
"2275","2275","YETTER, JOSEPH FREDERICK III","DEM","H2OR02156","OR","2","YETTER","DEM"
"2276","2276","BENTZ, CLIFF","REP","H0OR02127","OR","2","BENTZ","GOP"
"2277","2277","BUEHLER, KNUTE","REP","H0OR02150","OR","2","BUEHLER","GOP"
"2278","2278","CAVENER, MARK","REP","H2OR02164","OR","2","CAVENER","GOP"
"2279","2279","WALDEN, GREGORY P. MR.","REP","H6OR02116","OR","2","WALDEN","GOP"
"2280","2280","BLUMENAUER, EARL","DEM","H6OR03064","OR","3","BLUMENAUER","DEM"
"2281","2281","HARBOUR, JOANNA","REP","H0OR03174","OR","3","HARBOUR","GOP"
"2282","2282","HARRISON, THOMAS","REP","H8OR03102","OR","3","HARRISON","GOP"
"2283","2283","HOYLE, VALERIE","DEM","H2OR04095","OR","4","HOYLE","DEM"
"2284","2284","KALLOCH, ANDREW","DEM","H2OR04103","OR","4","KALLOCH","DEM"
"2285","2285","SELKER, JOHN STEVEN DR.","DEM","H2OR04111","OR","4","SELKER","DEM"
"2286","2286","MULHOLLAND, ZACHARY FLEMING","DEM","H2OR04129","OR","4","MULHOLLAND","DEM"
"2287","2287","AL-ABDRABBUH, SAMI","DEM","H2OR04152","OR","4","AL-ABDRABBUH","DEM"
"2288","2288","CANNING, DOYLE","DEM","H2OR04160","OR","4","CANNING","DEM"
"2289","2289","ARCANGEL, DANIEL R","DEM","H8OR04159","OR","4","ARCANGEL","DEM"
"2290","2290","ROBINSON, ART DR.","REP","H0OR04081","OR","4","ROBINSON","GOP"
"2291","2291","SKARLATOS, ALEK","REP","H0OR04107","OR","4","SKARLATOS","GOP"
"2292","2292","VAN TRESS, JEREMY","REP","H2OR04087","OR","4","VAN","GOP"
"2293","2293","PERKINS, JO RAE","REP","H6OR04203","OR","4","PERKINS","GOP"
"2294","2294","GAMBA, MARK","DEM","H0OR05096","OR","5","GAMBA","DEM"
"2295","2295","MCLEOD-SKINNER, JAMIE","DEM","H8OR02161","OR","5","MCLEOD-SKINNER","DEM"
"2296","2296","SCHRADER, KURT","DEM","H8OR05107","OR","5","SCHRADER","DEM"
"2297","2297","CRUMPACKER, JIMMY","REP","H0OR02168","OR","5","CRUMPACKER","GOP"
"2298","2298","CHAVEZ-DEREMER, LORI","REP","H2OR05209","OR","5","CHAVEZ-DEREMER","GOP"
"2299","2299","DI PAOLA, JOHN","REP","H2OR05217","OR","5","DI","GOP"
"2300","2300","ROSES, LAUREL","REP","H2OR05233","OR","5","ROSES","GOP"
"2301","2301","CALLAHAN, MARK ALLEN","REP","H8OR05198","OR","5","CALLAHAN","GOP"
"2302","2302","REYNOLDS, STEVEN CODY","DEM","H2OR01216","OR","6","REYNOLDS","DEM"
"2303","2303","EASTON, KEVIN","DEM","H2OR05191","OR","6","EASTON","DEM"
"2304","2304","SMITH, LORETTA","DEM","H2OR06017","OR","6","SMITH","DEM"
"2305","2305","WEST, MATTHEW","DEM","H2OR06041","OR","6","WEST","DEM"
"2306","2306","SALINAS, ANDREA","DEM","H2OR06066","OR","6","SALINAS","DEM"
"2307","2307","HARDER, KATHLEEN","DEM","H2OR06074","OR","6","HARDER","DEM"
"2308","2308","FLYNN, CARRICK RONAN MORGAN","DEM","H2OR06090","OR","6","FLYNN","DEM"
"2309","2309","ALONSO LEON, TERESA","DEM","H2OR06108","OR","6","ALONSO","DEM"
"2310","2310","COURSER, AMY RYAN","REP","H0OR05104","OR","6","COURSER","GOP"
"2311","2311","RUSS, DAVID HONORABLE","REP","H2OR01240","OR","6","RUSS","GOP"
"2312","2312","SANDVIG, NATE","REP","H2OR05183","OR","6","SANDVIG","GOP"
"2313","2313","PLOWHEAD, ANGELA","REP","H2OR06033","OR","6","PLOWHEAD","GOP"
"2314","2314","NOBLE, RON","REP","H2OR06058","OR","6","NOBLE","GOP"
"2315","2315","BUNN, JAMES (JIM)","REP","H2OR06116","OR","6","BUNN","GOP"
"2316","2316","ERICKSON, MIKE","REP","H2OR06124","OR","6","ERICKSON","GOP"
"2317","2317","BURTON, DANIEL LEROY JR","REP","H2PA00034","PA","0","BURTON","GOP"
"2318","2318","FINELLO, CHRISTINA","DEM","H0PA01325","PA","1","FINELLO","DEM"
"2319","2319","HURWITZ, SKYLAR","DEM","H0PA01333","PA","1","HURWITZ","DEM"
"2320","2320","EHASZ, ASHLEY","DEM","H2PA01099","PA","1","EHASZ","DEM"
"2321","2321","FERMO, PAUL","DEM","H2PA01107","PA","1","FERMO","DEM"
"2322","2322","MEEHAN, ANDREW","REP","H0PA01317","PA","1","MEEHAN","GOP"
"2323","2323","PRUETT, DASHA","REP","H0PA05094","PA","1","PRUETT","GOP"
"2324","2324","ENTIN, ALEX","REP","H2PA01149","PA","1","ENTIN","GOP"
"2325","2325","FITZPATRICK, BRIAN","REP","H6PA08277","PA","1","FITZPATRICK","GOP"
"2326","2326","AVERY, CAROLINE","LIB","H2PA01123","PA","1","AVERY","LIB"
"2327","2327","BOYLE, BRENDAN F","DEM","H4PA13199","PA","2","BOYLE","DEM"
"2328","2328","HUNT, ALEXANDRA","DEM","H2PA03129","PA","3","HUNT","DEM"
"2329","2329","RODILL, AUSTIN MR.","DEM","H2PA03137","PA","3","RODILL","DEM"
"2330","2330","COGBILL, MICHAEL","DEM","H2PA03145","PA","3","COGBILL","DEM"
"2331","2331","EVANS, DWIGHT","DEM","H6PA02171","PA","3","EVANS","DEM"
"2332","2332","ENGLISH, PHILIP S.","REP","H4PA21051","PA","3","ENGLISH","GOP"
"2333","2333","DEAN, MADELEINE","DEM","H8PA04116","PA","4","DEAN","DEM"
"2334","2334","BARNETTE, KATHY","REP","H0PA04279","PA","4","BARNETTE","GOP"
"2335","2335","NASCIMENTO, CHRISTIAN","REP","H2PA04226","PA","4","NASCIMENTO","GOP"
"2336","2336","DAVID, DAN","REP","H8PA15286","PA","4","DAVID","GOP"
"2337","2337","TARSHISH, JOE MR.","IND","H0PA04287","PA","4","TARSHISH","IND"
"2338","2338","LANNI, LOU","DEM","H0PA05086","PA","5","LANNI","DEM"
"2339","2339","LI, LINDY","DEM","H6PA07113","PA","5","LI","DEM"
"2340","2340","WERTIME, DAVID","DEM","H8PA05246","PA","5","WERTIME","DEM"
"2341","2341","SCANLON, MARY GAY","DEM","H8PA07200","PA","5","SCANLON","DEM"
"2342","2342","JORDAN, ROBERT","REP","H0PA05102","PA","5","JORDAN","GOP"
"2343","2343","GALLUCH, DAVID","REP","H2PA05074","PA","5","GALLUCH","GOP"
"2344","2344","HOULAHAN, CHRISSY","DEM","H8PA06087","PA","6","HOULAHAN","DEM"
